City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Liezen,AT,2021-12-30 19:23:12,47.5667,14.2333,53.13,99,100,3.8
277,Torrington,US,2021-12-30 19:23:12,41.8007,-73.1212,46.08,96,52,2.62
278,Jining,CN,2021-12-30 19:23:12,35.405,116.5814,31.48,43,4,2.73
279,Ledyard,US,2021-12-30 19:23:13,41.4398,-72.0142,46.4,87,90,4.0
280,Strezhevoy,RU,2021-12-30 19:23:13,60.7333,77.5889,-11.02,100,75,5.75
281,Lumphat,KH,2021-12-30 19:23:13,13.4878,106.9816,70.63,69,96,8.39
282,Husavik,IS,2021-12-30 19:23:14,66.0449,-17.3389,21.11,88,63,9.04
283,Sundsvall,SE,2021-12-30 19:23:14,62.3913,17.3063,23.97,84,20,3.44
284,Vygonichi,RU,2021-12-30 19:23:15,53.0985,34.0673,19.51,100,92,6.71
285,Bontang,ID,2021-12-30 19:23:15,0.1333,117.5,77.36,87,100,7.99
286,Nishihara,JP,2021-12-30 19:23:15,26.1842,127.7558,60.08,55,20,17.27
287,Elban,RU,2021-12-30 19:23:16,50.1018,136.5094,-19.98,95,100,3.49
288,Faanui,PF,2021-12-30 19:23:16,-16.4833,-151.75,81.43,70,19,19.93
289,Antalaha,MG,2021-12-30 19:23:16,-14.9003,50.2788,76.44,89,100,7.23
290,Esmeraldas,BR,2021-12-30 19:23:17,-19.7625,-44.3139,71.91,98,100,3.15
291,Phillaur,IN,2021-12-30 19:23:17,31.0292,75.7842,48.33,60,99,2.55
292,Malakal,SS,2021-12-30 19:23:18,9.5334,31.6605,82.78,24,90,9.69
293,Shyryayeve,UA,2021-12-30 19:23:18,47.3805,30.1964,24.73,93,95,1.72
294,Padang,ID,2021-12-30 19:23:18,-0.9492,100.3543,77.0,89,100,3.65
295,Gizo,SB,2021-12-30 19:23:19,-8.103,156.8419,80.65,79,100,3.24
296,Orange,US,2021-12-30 19:23:19,33.7,-117.7675,61.81,80,100,1.99
297,Qandala,SO,2021-12-30 19:23:20,11.472,49.8728,77.07,73,12,4.36
298,Port Blair,IN,2021-12-30 19:23:20,11.6667,92.75,80.89,76,0,12.64
299,Pisco,PE,2021-12-30 19:23:20,-13.7,-76.2167,78.85,61,0,19.57
300,Darnah,LY,2021-12-30 19:23:21,32.767,22.6367,58.37,71,99,22.68
301,Arlit,NE,2021-12-30 19:23:21,18.7369,7.3853,70.41,18,91,10.71
302,Vila Franca Do Campo,PT,2021-12-30 19:23:21,37.7167,-25.4333,65.19,92,100,31.52
303,Iqaluit,CA,2021-12-30 19:23:22,63.7506,-68.5145,11.93,73,90,14.97
304,Deputatskiy,RU,2021-12-30 19:23:22,69.3,139.9,-36.76,100,99,1.1
305,Vao,NC,2021-12-30 19:23:23,-22.6667,167.4833,76.48,81,100,25.05
306,Los Llanos De Aridane,ES,2021-12-30 19:23:23,28.6585,-17.9182,70.12,40,0,5.99
307,Mehamn,NO,2021-12-30 19:23:23,71.0357,27.8492,28.31,60,100,8.34
308,Nome,US,2021-12-30 19:23:24,64.5011,-165.4064,-7.53,71,1,0.0
309,Fort Wellington,GY,2021-12-30 19:23:24,6.4,-57.6,79.81,79,60,13.15
310,The Valley,AI,2021-12-30 19:23:25,18.217,-63.0578,84.06,65,40,16.11
311,Mogok,MM,2021-12-30 19:23:25,22.9167,96.5,53.11,88,4,2.46
312,Prenzlau,DE,2021-12-30 19:23:26,53.3167,13.8667,52.93,95,100,17.11
313,Kasongo-Lunda,CD,2021-12-30 19:23:26,-6.4667,16.8167,70.2,98,100,2.51
314,Kamenka,RU,2021-12-30 19:24:26,51.3223,42.7678,26.74,98,100,5.99
315,Hoi An,VN,2021-12-30 19:24:27,15.8794,108.335,69.76,84,81,8.32
316,Tjome,NO,2021-12-30 19:24:27,59.1109,10.3933,40.14,100,20,9.22
317,Taltal,CL,2021-12-30 19:24:28,-25.4,-70.4833,71.04,70,11,10.71
318,Half Moon Bay,US,2021-12-30 19:24:28,37.4636,-122.4286,54.48,81,1,0.0
319,Butterworth,MY,2021-12-30 19:24:28,5.3991,100.3638,78.84,92,40,3.44
320,Bathsheba,BB,2021-12-30 19:24:29,13.2167,-59.5167,83.01,61,75,20.71
321,Aktash,RU,2021-12-30 19:24:29,50.3,87.7333,-11.04,99,100,2.66
322,Tarsus,TR,2021-12-30 19:24:30,36.9188,34.8784,55.27,58,86,8.63
323,Marsh Harbour,BS,2021-12-30 19:24:30,26.5412,-77.0636,78.87,69,20,7.54
324,Okhotsk,RU,2021-12-30 19:24:30,59.3833,143.3,-17.34,99,74,7.87
325,Talaya,RU,2021-12-30 19:24:31,61.3833,152.75,-36.56,100,100,1.07
326,Saint Anthony,US,2021-12-30 19:24:31,45.0205,-93.218,24.66,85,90,3.0
327,Mattru,SL,2021-12-30 19:24:31,7.6244,-11.8332,81.59,67,7,6.38
328,Marzuq,YE,2021-12-30 19:24:32,14.4,46.4667,62.42,73,94,6.17
329,Olafsvik,IS,2021-12-30 19:24:32,64.8945,-23.7142,30.09,65,3,6.22
330,Klaksvik,FO,2021-12-30 19:24:32,62.2266,-6.589,40.12,99,100,33.62
331,Pitimbu,BR,2021-12-30 19:24:33,-7.4706,-34.8086,86.59,67,96,11.16
332,Qeshm,IR,2021-12-30 19:24:33,26.9581,56.2719,71.47,68,5,7.92
333,Sovetskiy,RU,2021-12-30 19:24:33,61.3614,63.5842,11.88,87,90,8.86
334,Khatanga,RU,2021-12-30 19:24:34,71.9667,102.5,-32.6,100,88,2.53
335,Francisco Beltrao,BR,2021-12-30 19:24:34,-26.0811,-53.055,75.6,68,64,9.75
336,Cape Canaveral,US,2021-12-30 19:24:35,28.4058,-80.6048,84.07,64,1,8.05
337,Shache,CN,2021-12-30 19:24:35,38.4167,77.2406,21.78,59,41,3.15
338,Littleton,US,2021-12-30 19:24:13,39.6133,-105.0166,49.82,19,20,8.01
339,Huilong,CN,2021-12-30 19:24:36,31.8111,121.655,36.99,46,0,5.48
340,Sao Joao Da Barra,BR,2021-12-30 19:24:36,-21.6403,-41.0511,78.89,79,100,6.87
341,Yenagoa,NG,2021-12-30 19:24:36,4.9247,6.2642,81.43,73,53,8.23
342,Johnstown,US,2021-12-30 19:21:08,40.3267,-78.922,56.53,81,90,5.75
343,Hami,CN,2021-12-30 19:24:37,42.8,93.45,21.24,55,29,2.89
344,Fare,PF,2021-12-30 19:24:37,-16.7,-151.0167,81.16,70,14,19.01
345,Codrington,AU,2021-12-30 19:24:38,-38.2667,141.9667,59.94,51,0,3.27
346,Mandali,IQ,2021-12-30 19:24:38,33.7499,45.5541,53.87,52,27,7.92
347,Nemuro,JP,2021-12-30 19:24:38,43.3236,145.575,25.74,93,100,14.52
348,Ternate,ID,2021-12-30 19:24:39,0.8,127.4,79.25,81,85,3.49
349,Poli,TZ,2021-12-30 19:24:39,-3.3333,36.8,62.55,85,100,3.87
350,Robat Karim,IR,2021-12-30 19:24:39,35.4846,51.0829,44.46,75,100,4.61
351,Mykhaylivka,UA,2021-12-30 19:24:40,47.2724,35.2224,23.27,96,57,4.38
352,Vanavara,RU,2021-12-30 19:24:40,60.34,102.2797,3.78,96,100,6.2
353,San Matias,BO,2021-12-30 19:24:40,-16.3667,-58.4,88.95,67,83,2.06
354,Valenca,BR,2021-12-30 19:24:41,-13.3703,-39.0731,81.7,71,82,5.08
355,Bardejov,SK,2021-12-30 19:24:41,49.2918,21.2727,39.22,99,88,5.84
356,Jambi,ID,2021-12-30 19:24:42,-1.6,103.6167,73.51,99,92,2.68
357,College,US,2021-12-30 19:21:24,64.8569,-147.8028,8.92,82,75,0.0
358,Trinidad,BO,2021-12-30 19:24:42,-14.8333,-64.9,89.58,66,20,10.36
359,Teguldet,RU,2021-12-30 19:24:43,57.3064,88.1667,-7.49,94,100,9.44
360,Karratha,AU,2021-12-30 19:24:43,-20.7377,116.8463,80.87,76,40,11.83
361,Ruteng,ID,2021-12-30 19:24:43,-8.6136,120.4721,62.01,90,30,1.52
362,Tenabo,MX,2021-12-30 19:25:44,20.05,-90.2333,91.4,34,5,7.52
363,Jatai,BR,2021-12-30 19:24:35,-17.8814,-51.7144,79.36,66,73,9.91
364,Awjilah,LY,2021-12-30 19:25:44,29.1081,21.2869,60.76,81,43,18.07
365,Kisiwani,TZ,2021-12-30 19:25:45,-4.1333,37.95,72.3,86,100,2.95
366,Miquelon,PM,2021-12-30 19:25:45,47.0975,-56.3814,34.05,73,100,6.73
367,Kruisfontein,ZA,2021-12-30 19:25:45,-34.0033,24.7314,62.89,77,100,6.15
368,Vestmannaeyjar,IS,2021-12-30 19:25:46,63.4427,-20.2734,38.39,60,40,19.57
369,Kununurra,AU,2021-12-30 19:25:46,-15.7667,128.7333,80.58,74,96,5.75
370,Humberto De Campos,BR,2021-12-30 19:25:47,-2.5983,-43.4611,84.38,69,88,9.55
371,Corralillo,CU,2021-12-30 19:25:47,22.9819,-80.5856,82.38,60,0,14.36
372,Aksarka,RU,2021-12-30 19:25:47,66.5606,67.7975,-34.2,100,53,1.66
373,Marawi,PH,2021-12-30 19:25:48,7.9986,124.2928,65.64,95,99,1.16
374,Pangody,RU,2021-12-30 19:25:48,65.85,74.4859,-21.51,100,85,2.21
375,Emba,KZ,2021-12-30 19:25:48,48.8264,58.1442,11.71,78,100,9.73
376,Benjamin Constant,BR,2021-12-30 19:25:49,-4.3831,-70.0311,86.13,74,40,2.3
377,Tura,IN,2021-12-30 19:25:49,25.5198,90.2201,57.18,61,25,3.96
378,Pekan,MY,2021-12-30 19:25:49,3.4836,103.3996,75.31,96,100,9.82
379,Harper,LR,2021-12-30 19:25:50,4.375,-7.7169,80.46,80,20,8.08
380,Guerrero Negro,MX,2021-12-30 19:25:50,27.9769,-114.0611,60.21,72,99,7.83
381,Westport,US,2021-12-30 19:21:50,41.1415,-73.3579,50.09,93,90,3.0
382,Palu,ID,2021-12-30 19:25:51,-0.8917,119.8707,76.17,96,100,1.03
383,Umm Lajj,SA,2021-12-30 19:25:51,25.0213,37.2685,67.82,59,0,8.72
384,Port Moresby,PG,2021-12-30 19:25:51,-9.4431,147.1797,76.48,87,100,9.06
385,Maldonado,UY,2021-12-30 19:22:01,-34.6667,-54.9167,94.39,19,0,11.25
386,Alyangula,AU,2021-12-30 19:25:52,-13.8483,136.4192,78.67,100,100,2.3
387,Kalach-Na-Donu,RU,2021-12-30 19:25:52,48.691,43.5264,31.32,97,84,6.64
388,Yakymivka,UA,2021-12-30 19:25:53,46.6897,35.1536,26.17,83,37,5.68
389,Faya,SA,2021-12-30 19:25:53,18.3851,42.4509,51.91,80,100,5.12
390,Blagoyevo,RU,2021-12-30 19:25:54,63.3667,47.9167,11.86,91,100,9.28
391,Birao,CF,2021-12-30 19:25:54,10.2849,22.7882,75.74,25,1,6.55
392,Ewa Beach,US,2021-12-30 19:24:49,21.3156,-158.0072,73.69,85,90,3.44
393,Port Hawkesbury,CA,2021-12-30 19:25:54,45.6169,-61.3485,33.82,82,90,1.99
394,Mahibadhoo,MV,2021-12-30 19:25:55,3.7833,72.9667,81.88,70,55,17.72
395,Port Hardy,CA,2021-12-30 19:25:55,50.6996,-127.4199,35.76,86,90,2.3
396,Mantua,IT,2021-12-30 19:25:56,45.1667,10.7833,47.44,93,100,1.01
397,Saint-Francois,FR,2021-12-30 19:25:56,46.4154,3.9054,47.68,100,0,3.44
398,Zuwarah,LY,2021-12-30 19:25:56,32.9312,12.082,62.82,78,93,13.0
399,Sterling,US,2021-12-30 19:23:53,39.0062,-77.4286,55.31,93,90,5.01
400,Angoche,MZ,2021-12-30 19:25:57,-16.2325,39.9086,79.97,82,100,8.77
401,Kalmunai,LK,2021-12-30 19:25:57,7.4167,81.8167,77.07,86,36,6.17
402,San Lorenzo,PY,2021-12-30 19:25:58,-25.3333,-57.5333,99.59,35,40,8.01
403,Ulladulla,AU,2021-12-30 19:25:58,-35.35,150.4667,63.5,83,0,6.8
404,Florenville,BE,2021-12-30 19:25:58,49.6998,5.3074,53.74,95,100,8.19
405,Bridgewater,CA,2021-12-30 19:25:59,44.3835,-64.5155,38.82,88,100,5.75
406,Kroonstad,ZA,2021-12-30 19:25:59,-27.6504,27.2349,70.11,38,0,2.42
407,Bloomfield,US,2021-12-30 19:25:59,40.8068,-74.1854,52.99,87,90,1.01
408,Krasnoselkup,RU,2021-12-30 19:26:00,65.7,82.4667,-24.02,100,99,6.91
409,Mitu,CO,2021-12-30 19:26:00,1.1983,-70.1733,82.13,81,100,3.2
410,Rumoi,JP,2021-12-30 19:26:01,43.9344,141.6428,22.46,77,100,19.22
411,Surt,LY,2021-12-30 19:27:01,31.2089,16.5887,62.96,78,37,21.07
412,Bataipora,BR,2021-12-30 19:27:01,-22.2953,-53.2711,86.74,43,94,7.78
413,Cherskiy,RU,2021-12-30 19:27:02,68.75,161.3,-27.06,100,100,3.91
414,Linxia,CN,2021-12-30 19:27:02,35.6003,103.2064,25.48,62,100,2.66
415,Zeya,RU,2021-12-30 19:27:03,53.75,127.2667,-21.23,88,9,4.03
416,Halifax,CA,2021-12-30 19:27:02,44.6453,-63.5724,37.45,83,100,5.75
417,Jutai,BR,2021-12-30 19:27:03,-5.1833,-68.9,83.93,78,63,2.48
418,Cukai,MY,2021-12-30 19:27:03,4.25,103.4167,76.95,92,100,12.44
419,Kuala Terengganu,MY,2021-12-30 19:27:04,5.3302,103.1408,80.55,89,40,13.8
420,Suksun,RU,2021-12-30 19:27:04,57.1431,57.3949,4.35,90,98,4.72
421,Balgazyn,RU,2021-12-30 19:27:04,51.0,95.2,-3.42,98,100,1.12
422,Bairiki,KI,2021-12-30 19:27:05,1.3292,172.9752,80.6,83,40,3.44
423,Yaroslavl,RU,2021-12-30 19:27:05,57.6299,39.8737,13.8,85,90,4.47
424,Tucuman,AR,2021-12-30 19:27:06,-26.8241,-65.2226,98.6,41,20,3.44
425,Andra,RU,2021-12-30 19:27:06,62.5147,65.8878,12.25,95,100,7.58
426,Champerico,GT,2021-12-30 19:27:06,14.3,-91.9167,91.94,60,39,8.41
427,Rosarito,MX,2021-12-30 19:27:07,32.3333,-117.0333,63.57,82,100,9.4
428,Kvarkeno,RU,2021-12-30 19:27:07,52.0833,59.725,6.53,88,100,5.06
429,Sawtell,AU,2021-12-30 19:27:07,-30.3833,153.1,64.18,96,75,10.36
430,Carutapera,BR,2021-12-30 19:27:08,-1.195,-46.02,84.63,65,87,9.6
431,Exeter,GB,2021-12-30 19:27:08,50.7236,-3.5275,57.49,92,98,1.99
432,Eidfjord,NO,2021-12-30 19:27:08,60.4675,7.0719,47.5,99,100,5.57
433,Tautira,PF,2021-12-30 19:27:09,-17.7333,-149.15,84.22,71,9,15.57
434,Veraval,IN,2021-12-30 19:27:09,20.9,70.3667,69.49,53,1,16.22
435,Lata,PT,2021-12-30 19:27:09,40.1629,-8.3327,58.93,77,0,5.64
436,Sylva,RU,2021-12-30 19:27:10,58.0348,56.7635,2.57,94,100,3.58
437,Cervo,ES,2021-12-30 19:27:10,43.6702,-7.4101,52.97,78,0,6.08
438,Kloulklubed,PW,2021-12-30 19:23:40,7.0419,134.2556,81.1,76,100,16.22
439,Mogadishu,SO,2021-12-30 19:27:11,2.0371,45.3438,78.06,76,85,20.54
440,Bahia Blanca,AR,2021-12-30 19:26:47,-38.7196,-62.2724,81.79,27,0,15.9
441,Tak Bai,TH,2021-12-30 19:27:11,6.2595,102.0546,80.58,86,100,16.08
442,Smithers,CA,2021-12-30 19:27:12,54.7804,-127.1743,-3.68,84,75,2.3
443,Cayenne,GF,2021-12-30 19:27:12,4.9333,-52.3333,82.44,83,75,8.01
444,High Level,CA,2021-12-30 19:25:14,58.5169,-117.136,-20.09,76,20,8.05
445,Tutoia,BR,2021-12-30 19:27:12,-2.7619,-42.2744,87.78,74,94,12.06
446,Chaplynka,UA,2021-12-30 19:27:13,46.3651,33.5403,29.25,77,100,4.74
447,Westerland,DE,2021-12-30 19:27:13,54.9079,8.3033,49.17,93,90,14.97
448,Tsaratanana,MG,2021-12-30 19:27:13,-16.7833,47.65,76.66,81,72,4.38
449,Bayan,CN,2021-12-30 19:27:14,46.0833,127.4,-20.72,95,20,4.09
450,Sola,VU,2021-12-30 19:27:14,-13.8833,167.55,82.54,80,100,10.45
451,Santa Maria,BR,2021-12-30 19:27:14,-29.6842,-53.8069,87.1,42,40,5.75
452,Srandakan,ID,2021-12-30 19:27:15,-7.9386,110.2506,60.73,84,100,5.75
453,Caraballeda,VE,2021-12-30 19:27:15,10.6112,-66.8522,86.07,70,75,6.91
454,Fort Pierce,US,2021-12-30 19:27:16,27.4467,-80.3256,86.05,60,20,4.61
455,Rincon,US,2021-12-30 19:26:41,32.296,-81.2354,82.36,73,90,12.66
456,Kavaratti,IN,2021-12-30 19:27:16,10.5669,72.642,80.46,71,81,6.31
457,Mount Isa,AU,2021-12-30 19:27:17,-20.7333,139.5,74.97,43,6,6.91
458,Kidal,ML,2021-12-30 19:27:17,18.4411,1.4078,72.41,18,0,10.27
459,Naze,JP,2021-12-30 19:28:17,28.3667,129.4833,54.91,57,31,16.53
460,Redlands,US,2021-12-30 19:28:18,34.0556,-117.1825,57.52,67,75,6.91
461,Alamogordo,US,2021-12-30 19:28:18,32.8995,-105.9603,57.56,47,1,8.01
462,West Bay,KY,2021-12-30 19:28:19,19.3667,-81.4167,85.05,76,20,1.99
463,Hearst,CA,2021-12-30 19:27:02,49.6835,-83.6665,10.65,76,96,5.84
464,Berea,US,2021-12-30 19:28:19,41.3662,-81.8543,45.18,89,90,1.01
465,Nagato,JP,2021-12-30 19:28:19,34.3833,131.2,40.91,59,100,26.17
466,Ekhabi,RU,2021-12-30 19:28:20,53.5102,142.9671,17.91,94,100,20.36
467,Weihai,CN,2021-12-30 19:28:20,37.5017,122.1136,31.91,57,94,14.03
468,Fershampenuaz,RU,2021-12-30 19:28:21,53.5202,59.8117,2.84,89,97,5.97
469,Ostersund,SE,2021-12-30 19:26:36,63.1792,14.6357,18.61,100,91,5.75
470,Homer,US,2021-12-30 19:28:21,59.6425,-151.5483,30.78,76,1,0.0
471,Tres Lagoas,BR,2021-12-30 19:25:53,-20.7511,-51.6783,85.41,51,87,4.7
472,Guanare,VE,2021-12-30 19:28:22,9.0418,-69.7421,96.82,49,100,4.61
473,Thompson,CA,2021-12-30 19:28:22,55.7435,-97.8558,-23.64,69,75,4.61
474,Tsabong,BW,2021-12-30 19:28:23,-26.0217,22.401,85.32,16,0,14.7
475,Salinas,US,2021-12-30 19:24:05,36.6777,-121.6555,56.82,76,1,0.0
476,Zaraza,VE,2021-12-30 19:28:23,9.3503,-65.3245,87.01,49,100,7.0
477,Hervey Bay,AU,2021-12-30 19:23:37,-25.2986,152.8535,72.03,73,96,21.54
478,Port Macquarie,AU,2021-12-30 19:28:24,-31.4333,152.9167,62.89,85,29,4.27
479,Turbat,PK,2021-12-30 19:28:24,26.0023,63.044,62.89,71,100,6.58
480,Acapulco,MX,2021-12-30 19:26:55,16.8634,-99.8901,84.02,58,1,5.75
481,Eureka,US,2021-12-30 19:24:00,40.8021,-124.1637,49.93,84,87,1.99
482,Langenburg,DE,2021-12-30 19:28:25,49.2544,9.8458,55.92,87,90,9.22
483,Florianopolis,BR,2021-12-30 19:24:06,-27.6146,-48.5012,79.38,69,40,1.99
484,Luderitz,NA,2021-12-30 19:28:25,-26.6481,15.1594,65.35,70,0,23.17
485,Mucurapo,TT,2021-12-30 19:28:26,10.6667,-61.5333,86.05,65,25,1.01
486,Pudozh,RU,2021-12-30 19:28:26,61.8099,36.5345,10.44,95,100,7.81
487,Abha,SA,2021-12-30 19:28:27,18.2164,42.5053,51.62,93,20,0.0
488,Pirovskoye,RU,2021-12-30 19:28:27,57.6267,92.2658,-4.58,89,100,13.47
489,Vostok,RU,2021-12-30 19:28:27,46.4856,135.8833,-27.06,100,100,2.73
490,Prieska,ZA,2021-12-30 19:28:28,-29.6641,22.7474,79.99,19,1,15.1
491,Geraldton,AU,2021-12-30 19:28:28,-28.7667,114.6,70.21,88,75,11.5
492,Seddon,AU,2021-12-30 19:28:29,-37.8068,144.8916,69.37,80,0,3.44
493,Gueret,FR,2021-12-30 19:28:29,46.1667,1.8667,50.63,97,5,3.69
494,Carlsbad,US,2021-12-30 19:26:22,33.1581,-117.3506,65.57,69,90,5.01
495,Pontes E Lacerda,BR,2021-12-30 19:28:29,-15.2261,-59.3353,86.67,69,17,2.48
496,Tromso,NO,2021-12-30 19:28:17,69.6496,18.957,23.02,86,40,2.3
497,Hasaki,JP,2021-12-30 19:28:30,35.7333,140.8333,32.4,71,13,16.53
498,Pandan,PH,2021-12-30 19:28:30,14.0453,124.1694,76.15,77,100,19.71
499,San Policarpo,PH,2021-12-30 19:28:31,12.1791,125.5072,78.37,83,100,20.67
500,Trincomalee,LK,2021-12-30 19:28:31,8.5711,81.2335,78.98,81,18,10.74
501,Buraydah,SA,2021-12-30 19:28:31,26.326,43.975,55.85,71,0,13.44
502,Probistip,MK,2021-12-30 19:28:32,42.0031,22.1786,42.1,90,96,5.5
503,Praia,CV,2021-12-30 19:28:32,14.9215,-23.5087,81.14,34,20,11.5
504,Vila Do Maio,CV,2021-12-30 19:28:33,15.1333,-23.2167,81.39,71,0,8.43
505,Along,IN,2021-12-30 19:29:33,28.1667,94.7667,54.27,96,87,1.39
506,Banda Aceh,ID,2021-12-30 19:29:33,5.5577,95.3222,78.08,84,57,10.56
507,San Andres,CO,2021-12-30 19:24:50,12.5847,-81.7006,86.02,66,20,14.97
508,Lake Wales,US,2021-12-30 19:29:34,27.9014,-81.5859,84.72,59,1,6.91
509,Manaure,CO,2021-12-30 19:29:34,11.7751,-72.4445,91.51,40,100,20.27
510,Barra Do Garcas,BR,2021-12-30 19:29:35,-15.89,-52.2567,79.38,83,75,4.61
511,Syracuse,IT,2021-12-30 19:25:15,37.0881,15.2792,57.88,82,2,8.97
512,Songjianghe,CN,2021-12-30 19:29:35,42.1859,127.479,-11.74,92,65,4.03
513,Sindor,RU,2021-12-30 19:29:36,62.8629,51.8905,8.73,93,100,8.5
514,Mhango,TZ,2021-12-30 19:29:36,-3.2833,32.85,66.99,88,100,2.26
515,Leshukonskoye,RU,2021-12-30 19:29:37,64.8989,45.7622,14.65,92,100,10.07
516,Syriam,MM,2021-12-30 19:29:37,16.7722,96.2378,73.51,88,20,3.44
517,Bom Jesus Da Lapa,BR,2021-12-30 19:29:37,-13.255,-43.4181,81.57,63,100,1.95
518,Russkaya Polyana,UA,2021-12-30 19:29:38,49.417,31.9201,17.94,91,87,5.59
519,Ipixuna,BR,2021-12-30 19:29:38,-1.7625,-48.8043,84.15,71,73,6.29
520,Brejo Da Madre De Deus,BR,2021-12-30 19:29:39,-8.1458,-36.3711,79.41,58,95,13.15
521,Anadyr,RU,2021-12-30 19:29:39,64.75,177.4833,0.1,78,75,2.24
522,Nevel,RU,2021-12-30 19:29:39,56.0209,29.9284,19.06,95,99,7.14
523,Babushkin,RU,2021-12-30 19:29:40,51.7122,105.8647,17.01,83,100,4.61
524,San Ramon,US,2021-12-30 19:26:48,37.7799,-121.978,52.09,76,1,1.01
525,Gold Coast,AU,2021-12-30 19:29:40,-28.0,153.4333,70.25,87,75,3.0
526,Tete,MZ,2021-12-30 19:29:41,-16.1564,33.5867,93.29,40,20,8.05
527,Bouca,CF,2021-12-30 19:29:41,6.5105,18.2733,79.83,26,12,3.02
528,Shitanjing,CN,2021-12-30 19:29:41,39.2342,106.3439,17.74,43,5,4.7
529,Turayf,SA,2021-12-30 19:29:42,31.6725,38.6637,44.85,87,0,11.5
530,Nesbyen,NO,2021-12-30 19:29:42,60.5681,9.1027,46.89,97,77,3.4
531,Bandarbeyla,SO,2021-12-30 19:29:42,9.4942,50.8122,77.13,79,32,16.51
532,Necochea,AR,2021-12-30 19:29:43,-38.5473,-58.7368,71.04,65,70,25.01
533,Tairua,NZ,2021-12-30 19:29:43,-37.0167,175.85,64.24,69,31,11.36
534,Montrose,US,2021-12-30 19:29:44,38.4166,-108.2673,29.77,85,79,19.19
535,Olavarria,AR,2021-12-30 19:29:44,-36.8927,-60.3225,93.76,17,7,7.99
536,Springbok,ZA,2021-12-30 19:29:44,-29.6643,17.8865,63.99,42,0,5.57
537,Harwich,GB,2021-12-30 19:29:45,51.9419,1.2844,59.29,85,96,8.01
538,Kaura Namoda,NG,2021-12-30 19:29:45,12.5898,6.5779,74.07,19,7,9.55
539,Popova,RU,2021-12-30 19:29:45,42.9603,131.7228,-3.91,70,6,21.18
540,Bhadrapur,NP,2021-12-30 19:29:46,26.544,88.0944,60.67,65,23,3.8
541,Roald,NO,2021-12-30 19:29:46,62.5833,6.1333,36.91,93,0,8.05
542,Hobyo,SO,2021-12-30 19:29:47,5.3505,48.5268,77.67,71,36,18.92
543,Cumberland,US,2021-12-30 19:29:47,35.0502,-78.8664,70.3,90,90,10.36
544,Obo,CF,2021-12-30 19:29:48,5.3998,26.4869,80.46,34,100,4.34
545,Quatre Cocos,MU,2021-12-30 19:29:48,-20.2078,57.7625,77.11,62,43,14.81
546,Cefalu,IT,2021-12-30 19:29:48,38.0386,14.0229,57.54,82,41,3.0
547,Asekeyevo,RU,2021-12-30 19:29:49,53.5742,52.7972,11.97,95,95,7.38
548,Huron,US,2021-12-30 19:29:49,41.1501,-82.5499,46.11,92,99,5.99
549,Henties Bay,NA,2021-12-30 19:29:50,-22.116,14.2845,61.86,84,0,8.57
550,Yar-Sale,RU,2021-12-30 19:29:50,66.8333,70.8333,-31.29,100,49,4.38
551,Beira,MZ,2021-12-30 19:29:50,-19.8436,34.8389,80.69,78,20,9.22
552,Valleyview,CA,2021-12-30 19:30:51,55.0667,-117.2859,-18.36,76,100,6.91
553,Smederevo,RS,2021-12-30 19:30:51,44.6628,20.93,41.14,87,44,3.38
